,tic,Class_end,settledate,year,Month,gap,sic,lgap,settleamt,CIK,filedate,Form,diff
192,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-04-04,8-K,36 days 00:00:00.000000000
193,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-03-16,8-K,55 days 00:00:00.000000000
194,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-03-01,10-K,70 days 00:00:00.000000000
195,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-10,8-K,89 days 00:00:00.000000000
196,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-10,8-K,89 days 00:00:00.000000000
197,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-02,8-K,97 days 00:00:00.000000000
198,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-12-15,8-K,-219 days +00:00:00.000000000
199,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-12-02,8-K,-206 days +00:00:00.000000000
200,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-10-27,8-K,-170 days +00:00:00.000000000
201,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-10-04,8-K,-147 days +00:00:00.000000000
202,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-09-13,8-K,-126 days +00:00:00.000000000
203,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-07-28,8-K,-79 days +00:00:00.000000000
204,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-06-21,8-K,-42 days +00:00:00.000000000
205,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-06-15,8-K,-36 days +00:00:00.000000000
206,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-04-28,8-K,12 days 00:00:00.000000000
207,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-04-04,8-K,36 days 00:00:00.000000000
208,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-03-16,8-K,55 days 00:00:00.000000000
209,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-03-01,10-K,70 days 00:00:00.000000000
210,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-10,8-K,89 days 00:00:00.000000000
211,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-10,8-K,89 days 00:00:00.000000000
212,AET,7/6/2001,2005-05-10,2005,5,1433,6324,7.267525200000001,0,1122304.0,2005-02-02,8-K,97 days 00:00:00.000000000
213,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-12-19,8-K,-36 days +00:00:00.000000000
214,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-12-05,8-K,-22 days +00:00:00.000000000
215,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-27,8-K,-14 days +00:00:00.000000000
216,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-21,8-K,-8 days +00:00:00.000000000
217,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-16,8-K,-3 days +00:00:00.000000000
218,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-07,8-K,6 days 00:00:00.000000000
219,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-03,8-K,10 days 00:00:00.000000000
220,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-11-01,8-K,12 days 00:00:00.000000000
221,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-10-27,8-K,17 days 00:00:00.000000000
222,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-09-12,8-K,62 days 00:00:00.000000000
223,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-08-21,8-K,84 days 00:00:00.000000000
224,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-08-11,8-K,94 days 00:00:00.000000000
225,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-08-03,8-K,102 days 00:00:00.000000000
226,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-07-27,8-K,109 days 00:00:00.000000000
227,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-06-29,8-K,137 days 00:00:00.000000000
228,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-06-06,8-K,160 days 00:00:00.000000000
229,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-05-12,8-K,185 days 00:00:00.000000000
230,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-04-28,8-K,199 days 00:00:00.000000000
231,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-04-10,8-K,217 days 00:00:00.000000000
232,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-03-01,10-K,257 days 00:00:00.000000000
233,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-02-21,8-K,265 days 00:00:00.000000000
234,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-02-16,8-K,270 days 00:00:00.000000000
235,AGP,28/09/2005,2006-11-13,2006,11,411,6324,6.0185933,0,1064863.0,2006-02-01,8-K,285 days 00:00:00.000000000
236,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-09-26,8-K,4 days 00:00:00.000000000
237,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-06-19,8-K,103 days 00:00:00.000000000
238,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-06-10,8-K,112 days 00:00:00.000000000
239,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-02-20,10-K,222 days 00:00:00.000000000
240,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-02-13,8-K,229 days 00:00:00.000000000
241,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-05-12,8-K,141 days 00:00:00.000000000
242,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-01-08,8-K,265 days 00:00:00.000000000
243,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-02-13,8-K,229 days 00:00:00.000000000
244,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-02-13,8-K,229 days 00:00:00.000000000
245,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-06-26,8-K,96 days 00:00:00.000000000
246,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-06-12,8-K,110 days 00:00:00.000000000
247,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-05-05,8-K,148 days 00:00:00.000000000
248,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-08-04,8-K,57 days 00:00:00.000000000
249,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-06-06,8-K,116 days 00:00:00.000000000
250,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-07-01,8-K,91 days 00:00:00.000000000
251,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-07-14,8-K,78 days 00:00:00.000000000
252,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-03-21,8-K,193 days 00:00:00.000000000
253,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-08-08,8-K,53 days 00:00:00.000000000
254,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-09-02,8-K,28 days 00:00:00.000000000
255,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-11-03,8-K,-34 days +00:00:00.000000000
256,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-07-16,8-K,76 days 00:00:00.000000000
257,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-05-14,8-K,139 days 00:00:00.000000000
258,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-09-18,8-K,12 days 00:00:00.000000000
259,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-04-04,8-K,179 days 00:00:00.000000000
260,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-07-16,8-K,76 days 00:00:00.000000000
261,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-03-03,8-K,211 days 00:00:00.000000000
262,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-05-14,8-K,139 days 00:00:00.000000000
263,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-11-17,8-K,-48 days +00:00:00.000000000
264,AIG,13/10/2004,2014-09-30,2014,9,3639,6331,8.0385122,0,5272.0,2014-10-15,8-K,-15 days +00:00:00.000000000
265,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-07-13,8-K,27 days 00:00:00.000000000
266,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-07-12,8-K,28 days 00:00:00.000000000
267,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-07-12,8-K,28 days 00:00:00.000000000
268,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-04-18,10-K,113 days 00:00:00.000000000
269,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-04-11,8-K,120 days 00:00:00.000000000
270,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-04-05,8-K,126 days 00:00:00.000000000
271,AIM,17/03/2003,2005-08-09,2005,8,876,3812,6.7753663,5350000,109471.0,2005-04-05,8-K,126 days 00:00:00.000000000
272,ALLT,2/4/2007,2010-08-05,2010,8,1221,3577,7.107425699999999,0,,,,
273,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-24,8-K,-277 days +00:00:00.000000000
274,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-12-01,8-K,-284 days +00:00:00.000000000
275,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-10-30,8-K,-252 days +00:00:00.000000000
276,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-07-21,8-K,-151 days +00:00:00.000000000
277,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-06,8-K,-106 days +00:00:00.000000000
278,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-29,8-K,-98 days +00:00:00.000000000
279,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-23,8-K,-92 days +00:00:00.000000000
280,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-19,8-K,-88 days +00:00:00.000000000
281,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-07,8-K,-76 days +00:00:00.000000000
282,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-03-14,8-K,-22 days +00:00:00.000000000
283,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-27,8-K,-6 days +00:00:00.000000000
284,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-27,10-K,-6 days +00:00:00.000000000
285,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-29,8-K,23 days 00:00:00.000000000
286,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-12-08,8-K,-291 days +00:00:00.000000000
287,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-10,8-K,-263 days +00:00:00.000000000
288,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-05,8-K,-258 days +00:00:00.000000000
289,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-08-05,8-K,-166 days +00:00:00.000000000
290,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-08-25,10-K/A,-186 days +00:00:00.000000000
291,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-26,8-K,-126 days +00:00:00.000000000
292,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-20,8-K,-120 days +00:00:00.000000000
293,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-29,8-K,-8 days +00:00:00.000000000
294,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-04-23,8-K,-62 days +00:00:00.000000000
295,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-07,8-K,45 days 00:00:00.000000000
296,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-15,8-K,-84 days +00:00:00.000000000
297,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-02,8-K,50 days 00:00:00.000000000
298,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-24,8-K,-277 days +00:00:00.000000000
299,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-12-01,8-K,-284 days +00:00:00.000000000
300,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-10-30,8-K,-252 days +00:00:00.000000000
301,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-07-21,8-K,-151 days +00:00:00.000000000
302,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-06,8-K,-106 days +00:00:00.000000000
303,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-29,8-K,-98 days +00:00:00.000000000
304,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-23,8-K,-92 days +00:00:00.000000000
305,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-19,8-K,-88 days +00:00:00.000000000
306,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-07,8-K,-76 days +00:00:00.000000000
307,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-03-14,8-K,-22 days +00:00:00.000000000
308,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-27,8-K,-6 days +00:00:00.000000000
309,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-27,10-K,-6 days +00:00:00.000000000
310,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-29,8-K,23 days 00:00:00.000000000
311,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-12-08,8-K,-291 days +00:00:00.000000000
312,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-10,8-K,-263 days +00:00:00.000000000
313,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-11-05,8-K,-258 days +00:00:00.000000000
314,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-08-05,8-K,-166 days +00:00:00.000000000
315,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-08-25,10-K/A,-186 days +00:00:00.000000000
316,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-26,8-K,-126 days +00:00:00.000000000
317,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-06-20,8-K,-120 days +00:00:00.000000000
318,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-02-29,8-K,-8 days +00:00:00.000000000
319,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-04-23,8-K,-62 days +00:00:00.000000000
320,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-07,8-K,45 days 00:00:00.000000000
321,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-05-15,8-K,-84 days +00:00:00.000000000
322,ALTH,3/5/2004,2008-02-21,2008,2,1389,2830,7.236339599999999,0,1097264.0,2008-01-02,8-K,50 days 00:00:00.000000000
323,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-12-05,8-K,-263 days +00:00:00.000000000
324,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-10-26,8-K,-223 days +00:00:00.000000000
325,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-09-27,8-K,-194 days +00:00:00.000000000
326,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-07-27,8-K,-132 days +00:00:00.000000000
327,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-06-24,8-K,-99 days +00:00:00.000000000
328,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-06-09,8-K,-84 days +00:00:00.000000000
329,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-06-07,10-K,-82 days +00:00:00.000000000
330,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-05-09,8-K,-53 days +00:00:00.000000000
331,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-04-28,8-K,-42 days +00:00:00.000000000
332,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-04-25,8-K,-39 days +00:00:00.000000000
333,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-04-05,8-K,-19 days +00:00:00.000000000
334,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-03-09,8-K,8 days 00:00:00.000000000
335,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-02-10,8-K,35 days 00:00:00.000000000
336,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-01-26,8-K,50 days 00:00:00.000000000
337,AMCC,5/2/2001,2005-03-17,2005,3,1501,3670,7.313886599999999,60000000,711065.0,2005-01-21,8-K,55 days 00:00:00.000000000
338,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-11-14,8-K,29 days 00:00:00.000000000
339,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-11-12,8-K,31 days 00:00:00.000000000
340,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-08-13,8-K,122 days 00:00:00.000000000
341,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-07-31,8-K,135 days 00:00:00.000000000
342,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-07-02,8-K,164 days 00:00:00.000000000
343,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-06-10,8-K,186 days 00:00:00.000000000
344,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-05-31,8-K,196 days 00:00:00.000000000
345,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-04-30,8-K,227 days 00:00:00.000000000
346,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-04-25,8-K,232 days 00:00:00.000000000
347,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-03-12,8-K,276 days 00:00:00.000000000
348,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-03-12,10-K,276 days 00:00:00.000000000
349,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-03-08,8-K,280 days 00:00:00.000000000
350,AMED,13/05/2010,2013-12-13,2013,12,1310,8080,7.177782499999999,0,896262.0,2013-05-29,8-K,198 days 00:00:00.000000000
351,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-12-17,8-K,6 days 00:00:00.000000000
352,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-10-29,8-K,55 days 00:00:00.000000000
353,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-08-05,8-K,140 days 00:00:00.000000000
354,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-07-11,8-K,165 days 00:00:00.000000000
355,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-05-20,8-K,217 days 00:00:00.000000000
356,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-05-08,8-K,229 days 00:00:00.000000000
357,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-04-30,8-K,237 days 00:00:00.000000000
358,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-25,8-K,302 days 00:00:00.000000000
359,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-25,10-K,302 days 00:00:00.000000000
360,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-13,8-K,314 days 00:00:00.000000000
361,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-11,8-K,316 days 00:00:00.000000000
362,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-12-17,8-K,6 days 00:00:00.000000000
363,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-10-29,8-K,55 days 00:00:00.000000000
364,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-08-05,8-K,140 days 00:00:00.000000000
365,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-07-11,8-K,165 days 00:00:00.000000000
366,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-05-20,8-K,217 days 00:00:00.000000000
367,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-05-08,8-K,229 days 00:00:00.000000000
368,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-04-30,8-K,237 days 00:00:00.000000000
369,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-25,8-K,302 days 00:00:00.000000000
370,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-25,10-K,302 days 00:00:00.000000000
371,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-13,8-K,314 days 00:00:00.000000000
372,AMKR,1/7/2004,2008-12-23,2008,12,1636,3674,7.400009599999999,0,1047127.0,2008-02-11,8-K,316 days 00:00:00.000000000
373,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-11-20,8-K,0 days 00:00:00.000000000
374,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-11-18,8-K,2 days 00:00:00.000000000
375,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-11-07,8-K,13 days 00:00:00.000000000
376,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-10-09,8-K,42 days 00:00:00.000000000
377,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-09-25,8-K,56 days 00:00:00.000000000
378,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-08-21,8-K,91 days 00:00:00.000000000
379,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-08-07,8-K,105 days 00:00:00.000000000
380,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-06-14,10-K,159 days 00:00:00.000000000
381,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-04-01,8-K,233 days 00:00:00.000000000
382,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-02-20,8-K,273 days 00:00:00.000000000
383,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-02-14,8-K,279 days 00:00:00.000000000
384,AMSC,5/4/2011,2013-11-20,2013,11,960,3670,6.8669332999999995,0,880807.0,2013-01-08,8-K,316 days 00:00:00.000000000
