rdate,cusip,stkname,tic,exchcd,stkcd,stkcdesc,prc,shrout,Top5InstOwn,Top10InstOwn,NumInstBlockOwners,InstBlockOwn,NumInstOwners,MaxInstOwn,InstOwn,InstOwn_HHI,InstOwn_Perc
12/31/2006,03073T10,AMERIGROUP CORP,AGP,V,0,COM,35.89,52082,21431387,32184251,7,26944362,188,5453612,58512786,0.039421152,1.123474252
12/31/2006,3165210,AMKOR TECHNOLOGY INC,AMKR,V,0,COM,9.34,178109,40056896,50623469,1,23481832,137,23481832,84876626,0.093909971,0.476543162
12/31/2006,3783310,APPLE COMPUTER INC,AAPL,V,0,COM,84.84,859274,180217193,256923247,1,54694395,803,54694395,599691946,0.026708282,0.697905378
12/31/2006,3802020,APPLERA CORP,CRA,A,0,COM,13.99,78131,31570962,40544242,4,28486432,131,10612748,64527175,0.063577443,0.825884412
12/31/2006,03822W10,APPLIED MICRO CIRCUITS CORP,AMCC,V,0,COM,3.56,295440,82894516,114846363,2,43746540,143,22458030,195860762,0.048870606,0.662945986
12/31/2006,3823710,APPLIED SIGNAL TECHNOLOGY IN,APSG,V,0,COM,14.06,11893,5124763,7174864,5,5124763,63,1400500,9615820,0.073936691,0.808527705
12/31/2006,03840P10,AQUILA INC,ILA,A,0,COM,4.7,374472,144701635,197862974,3,110258825,191,71558915,303325393,0.080174479,0.810008206
12/31/2006,03875Q10,ARBITRON INC,ARB,A,0,COM,43.44,29417,12575494,18414561,6,14080259,131,3345600,29995146,0.04926958,1.019653466
12/31/2006,4268220,AROTECH CORP,ARTX,V,0,COM,3.05,11112,819336,1106704,0,,19,247921,1159428,0.129082105,0.104340173
12/31/2006,4313610,ARTHROCARE CORP,ARTC,V,0,COM,39.92,26967,9122775,13293352,2,5387652,166,3481652,29047012,0.033671024,1.077131754
12/31/2006,04963C20,ATRICURE INC,ATRC,V,0,COM,8.94,12183,2197197,2554223,2,1795710,12,1028500,2554986,0.26495,0.209717311
12/31/2006,5266610,AUTHENTIDATE HLDG CORP,ADAT,V,0,COM,1.6,34438,6254590,7751246,1,3434804,33,3434804,8834905,0.186387268,0.256545241
12/31/2006,5563010,BP PRUDHOE BAY RTY TR,BPT,A,0,COM,76.98,21400,1141203,1478303,0,,93,436995,2259969,0.085691819,0.105606028
12/31/2006,5714910,BAKER MICHAEL CORP,BKR,B,0,COM,22.65,8500,2516892,3729229,2,1370400,48,847300,5769768,0.059304892,0.678796235
12/31/2006,5969210,BANCORPSOUTH INC,BXS,A,0,COM,26.82,79122,10656337,14231944,0,,102,3169695,20929830,0.070022534,0.264526048
12/31/2006,6050510,BANK OF AMERICA CORPORATION,BAC,A,0,COM,53.39,4490688,747985255,1180834904,0,,1338,222044799,2684003108,0.025348224,0.597681938
12/31/2006,6790110,BARRICK GOLD CORP,ABX,A,0,COM,30.7,863007,293783301,361468742,2,206053166,319,132280144,574067047,0.083276295,0.665193964
12/31/2006,07556Q10,BEAZER HOMES USA INC,BZH,A,0,COM,47.01,39158,17662057,23282450,5,17662057,163,5251382,40887322,0.048290935,1.044162674
12/31/2006,8090310,BELVEDERE RES LTD,BEL,W,0,COM,1.22,42415,10000,10000,0,,1,10000,10000,1,0.000235766
12/31/2006,11012210,BRISTOL MYERS SQUIBB CO,BMY,A,0,COM,26.32,1966728,473788532,735744919,1,199266400,870,199266400,1409355839,0.040935194,0.716599265
12/31/2006,11132010,BROADCOM CORP,BRCM,V,0,CMA,32.31,468800,174579641,245344313,4,153038945,393,59629497,405515307,0.052982795,0.865007054
12/31/2006,11162110,BROCADE COMMUNICATIONS SYS I,BRCD,V,0,COM,8.21,270239,98220930,139841729,4,86625943,207,37500199,258934838,0.0441342,0.958169761
12/31/2006,11434010,BROOKS AUTOMATION INC,BRKS,V,0,COM,14.4,75563,32214793,42401275,5,32214793,140,11011358,67608576,0.059697553,0.894731231
12/31/2006,12550910,CIGNA CORP,CI,A,0,COM,131.57,102568,19031005,28543946,1,5679800,422,5679800,76306736,0.02198711,0.743962405
12/31/2006,12558110,CIT GROUP INC,CIT,A,0,COM,55.77,198299,71978254,96735715,2,47259556,369,34824792,185457887,0.052260722,0.935243683
12/31/2006,12589610,CMS ENERGY CORP,CMS,A,0,COM,16.7,222435,77720375,116303510,3,57535157,235,19504148,214229252,0.039260177,0.963109457
12/31/2006,12596510,CSK AUTO CORP,CAO,A,0,COM,17.15,43822,18608160,26917650,5,18608160,113,5048500,45889391,0.046404823,1.047177012
12/31/2006,12665010,CVS CORP,CVS,A,0,COM,30.91,823568,146128142,218220922,1,48520294,729,48520294,675748661,0.016929023,0.820513499
12/31/2006,12666710,CV THERAPEUTICS INC,CVTX,V,0,COM,13.96,56964,26907312,41123177,8,36914419,121,7396422,64017713,0.051176176,1.123827558
12/31/2006,12738710,CADENCE DESIGN SYSTEM INC,CDNS,V,0,COM,17.91,277443,83645974,118960326,2,51572496,263,32492749,239864970,0.039645992,0.864555855
12/31/2006,13201110,CAMBREX CORP,CBM,A,0,COM,22.72,26759,7808800,12518919,3,5342230,113,2480200,24722564,0.037305361,0.923897156
12/31/2006,13690710,CANDELA CORP,CLZR,V,0,COM,12.37,23063,6299716,9216097,1,2478615,94,2478615,16448454,0.049348353,0.713196635
12/31/2006,14166510,CAREER EDUCATION CORP,CECO,V,0,COM,24.78,94774,47139732,66029027,6,51946244,187,17332731,102089272,0.061938267,1.077186486
12/31/2006,14622910,CARTER INC,CRI,A,0,COM,25.5,58868,18392950,27196453,3,13569000,148,5520400,55238736,0.035888182,0.93834912
12/31/2006,15093410,CELL THERAPEUTICS INC,CTIC,V,0,COM,1.75,144653,6373836,7751247,0,,42,2161867,9492375,0.116808357,0.065621695
12/31/2006,15135B10,CENTENE CORP DEL,CNC,V,0,COM,24.57,43168,17821600,25424728,5,17821600,153,4400373,45498794,0.041324872,1.05399356
12/31/2006,15708510,CERUS CORP,CERS,V,0,COM,5.86,31721,10746595,13537358,3,8315604,52,4152674,16760897,0.111401565,0.528384887
12/31/2006,16117M10,CHARTER COMMUNICATIONS INC D,CHTR,V,0,CMA,3.06,426699,128404958,192287690,5,128404958,160,29729656,346089764,0.040302083,0.811086419
12/31/2006,16359R10,CHEMED CORP NEW,CHE,A,0,COM,36.98,26270,7856740,12510409,2,4267706,130,2678106,24807177,0.036744069,0.944315836
12/31/2006,16725010,CHICAGO BRIDGE & IRON CO N V,CBI,A,+,RG,27.34,97258,34142863,45254047,2,23392732,184,13583660,83758454,0.054003509,0.861198606
12/31/2006,16890510,CHILDRENS PL RETAIL STORES I,PLCE,V,0,COM,63.52,28803,9826576,12621179,3,7877034,177,4292116,24181750,0.052393735,0.839556643
12/31/2006,17163B10,CIBER INC,CBR,A,0,COM,6.78,61762,19380977,26914976,4,17436930,110,5363102,46138533,0.050014445,0.747037547
12/31/2006,17275R10,CISCO SYS INC,CSCO,V,0,COM,27.33,6072719,1067065288,1697763477,0,,1316,299041247,4118491933,0.022243201,0.678195703
12/31/2006,17296710,CITIGROUP INC,C,A,0,COM,55.7,4913667,889654655,1311477073,0,,1384,219539728,3137670946,0.024137346,0.638559948
12/31/2006,19121610,COCA COLA CO,KO,A,0,COM,48.25,2343796,526486777,753041558,1,200000000,1089,200000000,1467213428,0.039344577,0.625998776
12/31/2006,20034010,COMERICA INC,CMA,A,0,COM,58.68,158855,36692960,61020364,2,17523293,366,9085383,109566610,0.036613926,0.689727173
12/31/2006,20854P10,CONSOL ENERGY INC,CNX,A,0,COM,32.13,182619,56476273,87231906,3,41592416,298,18651400,161024344,0.040054354,0.881750223
12/31/2006,21664840,COOPER COS INC,COO,A,0,COM,44.5,44983,20579738,28226623,5,20579738,188,6747424,52176393,0.044970463,1.15991359
12/31/2006,21914110,CORNELL COMPANIES INC,CRN,A,0,COM,18.33,14064,5310569,7083024,2,3544700,62,2321100,9394515,0.099601977,0.667983149
12/31/2006,22087M10,CORUS GROUP PLC,CGA,A,+,AR,20.74,934284,2042390,2456933,0,,41,1030534,3044186,0.168930798,0.003258309
12/31/2006,22147810,COSSETTE COMMUNICATIONS GRP,KOS,J,0,COM,8.85,10588,11700,11700,0,,1,11700,11700,1,0.001105025
12/31/2006,22540110,CREDIT SUISSE GROUP,CS,A,+,AR,69.85,1214055,34546658,38217897,0,,128,15263749,44560586,0.176252265,0.036703927
12/31/2006,22704610,CROCS INC,CROX,V,0,COM,43.2,39022,16784535,22457800,3,13246240,172,5414129,41137141,0.047411581,1.054203808
12/31/2006,22747810,CROSS A T CO,ATX,B,0,CMA,7.6,13379,3056399,4118661,2,2015884,29,1160639,4986213,0.110533757,0.372689513
12/31/2006,22765D10,CROSSROADS SYS INC,CRDS,V,0,COM,1.04,26517,942369,980169,0,,8,366100,980169,0.289574066,0.036963797
12/31/2006,22890310,CRYOLIFE INC,CRY,A,0,COM,7.65,24899,5489499,7644573,1,2000000,67,2000000,10356786,0.079116118,0.415951886
12/31/2006,24702R10,DELL INC,DELL,V,0,COM,25.09,2271614,385434785,632292670,1,126067420,741,126067420,1460184733,0.025587799,0.64279615
12/31/2006,24990610,DESCARTES SYS GROUP INC,DSGX,V,0,COM,3.7,46333,10096830,11077880,1,5667990,24,5667990,11532970,0.287779067,0.248914812
12/31/2006,25365110,DIEBOLD INC,DBD,A,0,COM,46.6,65487,11748153,20606762,0,,279,2974592,53384605,0.021628708,0.815193932
12/31/2006,26623310,DUQUESNE LT HLDGS INC,DQE,A,0,COM,19.85,87613,20677781,29586535,2,12386053,130,7919341,41858926,0.073191811,0.477770719
12/31/2006,26779V10,DYNACQ HEALTHCARE INC,DYII,F,0,COM,1.43,15741,287744,288002,0,,8,170152,288002,0.409244652,0.018296296
12/31/2006,26816Q10,DYNEGY INC NEW,DYN,A,0,CMA,7.24,401198,76282576,120978527,0,,299,19926545,268488415,0.027323602,0.669216733
12/31/2006,26915110,ESS TECHNOLOGY INC,ESST,V,0,COM,1.03,39222,7688486,10187114,2,4310157,30,2168000,11536044,0.111359714,0.294121768
12/31/2006,28336L10,EL PASO CORP,EP,A,0,COM,15.28,705390,155509340,251659749,1,55534073,383,55534073,525322825,0.03289805,0.744726782
12/31/2006,30613710,FALCONSTOR SOFTWARE INC,FALC,V,0,COM,8.65,48054,5189961,7747538,0,,54,1412800,10943192,0.063863464,0.227726974
12/31/2006,31164210,FARO TECHNOLOGIES INC,FARO,V,0,COM,24.04,14369,4649486,6983032,4,3932086,67,1211330,10235158,0.058519739,0.712308303
12/31/2006,31391430,FEDERATED AMERN LEADERS FD I,FALC,I,7,CMC,24.76,,1074,1074,0,,1,1074,1074,1,
12/31/2006,31638984,FIDELITY SECS FD,FIRE,I,7,,16.57,,304475,304475,0,,4,275583,304475,0.823588796,
12/31/2006,31677310,FIFTH THIRD BANCORP,FITB,V,0,COM,40.93,558066,133749501,207419535,1,43136352,451,43136352,352068326,0.044353089,0.630872202
12/31/2006,31867210,FIRST BANCORP P R,FBP,A,0,COM,9.53,80875,24079860,30645794,4,21058766,110,8038800,41758676,0.08320166,0.516336025
12/31/2006,34341210,FLUOR CORP NEW,FLR,A,0,COM,81.65,88044,34353253,46386145,4,31157003,300,9479152,80079476,0.048952379,0.909539276
12/31/2006,34354P10,FLOWSERVE CORP,FLS,A,0,COM,50.47,58140,24088068,31239354,3,20396109,170,8140700,52957321,0.063328131,0.910858634
12/31/2006,34583810,FOREST LABS INC,FRX,A,0,COM,50.6,316724,143101647,186364009,5,143101647,366,34361189,295773094,0.054903039,0.933851221
12/31/2006,35461310,FRANKLIN RES INC,BEN,A,0,COM,110.17,253538,36748134,51656875,1,15630727,461,15630727,117664345,0.033813284,0.464089584
12/31/2006,36188G10,GMH CMNTYS TR,GCT,A,0,COM,10.15,41567,20220679,28376192,6,22753474,68,6205029,36086595,0.083680161,0.868154907
12/31/2006,36960410,GENERAL ELECTRIC CO,GE,A,0,COM,37.21,10308102,1597904640,2632281737,0,,1519,394889353,6116632078,0.023421114,0.59338102
12/31/2006,37044210,GENERAL MTRS CORP,GM,A,0,COM,30.72,565611,249168947,328699130,5,249168947,351,83920507,519801162,0.059280888,0.919008227
12/31/2006,37184C10,GENESIS MICROCHIP INC DEL,GNSS,V,0,COM,10.14,36572,10351409,16561242,3,7141231,99,2701499,30613959,0.039807199,0.837087362
12/31/2006,37555810,GILEAD SCIENCES INC,GILD,V,0,COM,64.93,459827,137524362,198985419,3,100638330,582,35382942,408709050,0.032394678,0.888832213
12/31/2006,37591610,GILDAN ACTIVEWEAR INC,GIL,A,0,COM,46.83,60139,20254803,26082342,2,14180540,101,10120440,34212099,0.121181942,0.568883736
12/31/2006,37897340,GLOBALSTAR INC,GSAT,V,0,COM,13.91,72600,7851333,11028153,0,,59,2622000,14909632,0.076769092,0.205366832
12/31/2006,38911N10,GRAVITY CO LTD,GRVY,V,+,AR,5.85,6949,5837311,6180517,5,5837311,14,1939701,6235138,0.215785198,0.897271262
12/31/2006,41130710,HANSEN MEDICAL INC,HNSN,V,0,COM,11.54,20554,2872064,3999113,0,,36,773630,4999068,0.085024295,0.243216308
12/31/2006,41316010,HARMONIC INC,HLIT,V,0,COM,7.27,74682,14414631,21868453,1,4275034,139,4275034,43232209,0.035788478,0.578883921
12/31/2006,41321630,HARMONY GOLD MNG LTD,HMY,V,+,AR,15.75,398678,31414713,42404220,0,,87,10106510,61331129,0.07476202,0.153836251
12/31/2006,41651510,HARTFORD FINL SVCS GROUP INC,HIG,A,0,COM,93.31,316938,80194121,116015288,2,40717609,597,22554942,270576131,0.026732888,0.853719437
12/31/2006,42222L10,HEALTHTRONICS INC,HTRN,V,0,COM,6.67,35375,14301566,20552963,5,14301566,84,5140308,28443054,0.072719219,0.804043929
12/31/2006,42279M10,HEELYS INC,HLYS,V,0,COM,32.11,27029,2485118,3792222,0,,71,735600,6778964,0.043982266,0.250803359
12/31/2006,42366C10,HEMISPHERX BIOPHARMA INC,HEB,B,0,COM,2.2,63585,3734705,4486615,0,,22,1170342,4705393,0.150316924,0.07400162
12/31/2006,42739810,HERLEY INDS INC DEL,HRLY,V,0,COM,16.19,13864,5501625,7288708,4,4837928,60,2096826,9798258,0.087620458,0.706741056
12/31/2006,43289P10,HIMAX TECHNOLOGIES INC,HIMX,V,+,AR,4.78,194651,27349646,34387932,0,,32,7558718,37684081,0.128390208,0.193598189
12/31/2006,44106010,HOSPIRA INC,HSP,A,0,COM,33.58,155810,29493138,46528461,1,9480940,368,9480940,111451556,0.02579889,0.715304255
12/31/2006,44248720,HOVNANIAN ENTERPRISES INC,HOV,A,0,CMA,33.9,47126,26275145,34810996,6,28777405,154,8028900,47067178,0.078626324,0.998751814
12/31/2006,44746210,HURON CONSULTING GROUP INC,HURN,V,0,COM,45.34,18028,6282519,8462780,2,3987632,112,2601100,16814621,0.046352527,0.932694753
12/31/2006,45090910,IBIS TECHNOLOGY CORP,IBIS,V,0,COM,1.48,10873,948632,1242700,0,,19,322101,1325520,0.132999438,0.121909317
12/31/2006,4.52E+14,IKANOS COMMUNICATIONS,IKAN,V,0,COM,8.69,27627,4755909,7485091,0,,63,1189738,14164292,0.040390772,0.512697434
12/31/2006,45252610,IMMUCOR INC,BLUD,V,0,COM,29.23,68816,17007226,27016247,3,11313943,182,4083725,58173990,0.029482237,0.845355586
12/31/2006,45884X10,INTERMUNE INC,ITMN,V,0,COM,30.75,34031,11372056,18135036,4,9687842,106,3277052,33694700,0.038733312,0.990117834
12/31/2006,45885A30,INTERNAP NETWORK SVCS CORP,INAP,V,0,COM,19.87,35310,9792538,13336973,2,6625114,94,3494147,21157607,0.067143486,0.599195894
12/31/2006,45920010,INTERNATIONAL BUSINESS MACHS,IBM,A,0,COM,97.15,1814836,272008022,378264529,0,,1205,68285100,865103034,0.02711613,0.476683862
12/31/2006,46025410,INTERNATIONAL RECTIFIER CORP,IRF,A,0,COM,38.53,72160,20287757,30512753,2,10624037,215,5349212,56928483,0.038123933,0.788920219
12/31/2006,46059V10,INTERNET INFRASTRUCTR HOLDS,IIH,B,7,COM,5.46,8841,1503670,1631740,1,1017600,16,1017600,1634693,0.413809316,0.184899106
12/31/2006,46625H10,JP MORGAN CHASE & CO,JPM,A,0,COM,48.3,3468958,647591542,999475273,1,178447019,1200,178447019,2331208300,0.024631373,0.672019754
12/31/2006,4.70E+14,JAKKS PAC INC,JAKK,V,0,COM,21.84,27771,13234927,17325941,5,13234927,132,3997941,27154421,0.06089188,0.977797739
12/31/2006,47110910,JARDEN CORP,JAH,A,0,COM,34.79,71456,22676982,31627076,3,16469338,180,6011700,71714745,0.030550079,1.00362104
12/31/2006,48083810,JOS A BANK CLOTHIERS INC,JOSB,V,0,COM,29.35,18016,8149003,12222117,7,10060566,137,2530016,22302207,0.041995989,1.237911135
12/31/2006,48203R10,JUNIPER NETWORKS INC,JNPR,V,0,COM,18.94,565750,229770164,296884432,3,190232549,307,82682238,464422335,0.071678392,0.820896748
12/31/2006,48248010,KLA-TENCOR CORP,KLAC,V,0,COM,49.75,199086,62128281,98355577,3,44430266,307,17623818,180177643,0.039086322,0.905024176
12/31/2006,48273810,KVH INDS INC,KVHI,V,0,COM,10.61,14856,6139004,8045420,5,6139004,41,1767100,9558025,0.098028158,0.643378096
12/31/2006,49690240,KINROSS GOLD CORP,KGC,A,0,COM,11.88,362656,73898038,100742653,2,41491743,146,22515987,166296755,0.055674744,0.458552333
12/31/2006,50069210,KOSS CORP,KOSS,V,0,COM,23.5,3685,456478,491237,1,239500,11,239500,491437,0.327692878,0.133361465
12/31/2006,50186V10,LG PHILIP LCD CO LTD,LPL,A,+,AR,15.07,357816,48310914,56454322,1,20103200,56,20103200,63430644,0.159260921,0.177271682
12/31/2006,50544710,LABRANCHE & CO INC,LAB,A,0,COM,9.83,60734,33282251,42213336,3,27343579,121,16828751,54912158,0.128578066,0.904141963
12/31/2006,51841510,LATTICE SEMICONDUCTOR CORP,LSCC,V,0,COM,6.48,114503,47870387,65680564,2,32142138,142,22519624,102666617,0.073937839,0.896628184
12/31/2006,52186330,LEAP WIRELESS INTL INC,LEAP,V,0,COM,59.47,67764,26151860,37485954,3,20187987,158,11755806,65611347,0.056228659,0.968233088
12/31/2006,52186N10,LEAPFROG ENTERPRISES INC,LF,A,0,CMA,9.48,35483,19000207,25450703,5,19000207,90,8598914,34484591,0.096386547,0.971862328
12/31/2006,52729N10,LEVEL 3 COMMUNICATIONS INC,LVLT,V,0,COM,5.6,1176725,487592913,627766039,4,451417913,315,180946421,992393239,0.066915412,0.843351878
12/31/2006,53983010,LOCKHEED MARTIN CORP,LMT,A,0,COM,92.07,423896,164290104,219721350,2,107402419,541,79152828,370410843,0.066758111,0.873824813
12/31/2006,55262C10,MBIA INC,MBI,A,0,COM,73.06,134811,49020491,70825175,3,38496247,389,16790505,149708461,0.034921997,1.110506272
12/31/2006,55918110,MAGMA DESIGN AUTOMATION,LAVA,V,0,COM,8.93,37514,12281107,16658379,2,7570776,86,5184042,25841354,0.07011921,0.688845604
12/31/2006,56377110,MANNATECH INC,MTEX,V,0,COM,14.73,26402,5135014,6705319,2,3182181,94,1598794,10065885,0.071145072,0.38125464
12/31/2006,56400P20,MANNKIND CORP,MNKD,V,0,COM,16.49,69896,21501248,25342186,2,16423641,99,10396871,35227517,0.127805565,0.503999041
12/31/2006,57174810,MARSH & MCLENNAN COS INC,MMC,A,0,COM,30.66,551122,168754833,239512184,2,103055619,417,65434300,425472021,0.048970419,0.772010591
12/31/2006,57290110,MARTEK BIOSCIENCES CORP,MATK,V,0,COM,23.34,32153,9140045,13117652,2,5296200,137,2788700,24910835,0.041044955,0.774759276
12/31/2006,57308310,MARTHA STEWART LIVING OMNIME,MSO,A,0,CMA,21.9,25430,5945595,8294599,1,2430403,89,2430403,11346914,0.08327702,0.446201888
12/31/2006,58155Q10,MCKESSON CORP,MCK,A,0,COM,50.7,295969,85893382,121648551,2,51477061,388,36567061,245843454,0.040728141,0.830639202
12/31/2006,58306210,MEADE INSTRUMENTS CORP,MEAD,V,0,COM,1.97,20086,3318168,4103863,1,1731321,27,1731321,4564897,0.184065881,0.227267599
12/31/2006,58469030,MEDICIS PHARMACEUTICAL CORP,MRX,A,0,CMA,35.13,55022,22231778,32443681,3,17073190,186,7320000,61505575,0.041315912,1.117836047
12/31/2006,58470H10,MEDIFAST INC,MED,F,0,COM,12.57,13545,2214498,3332996,0,,55,530202,4834029,0.060120129,0.3568866
12/31/2006,58505510,MEDTRONIC INC,MDT,A,0,COM,53.51,1152549,305357404,420517509,2,194702623,1031,117006869,855535219,0.038808163,0.742298348
12/31/2006,58933110,MERCK & CO INC,MRK,A,0,COM,43.6,2171003,458045473,709665804,1,117207600,1011,117207600,1488625457,0.029277065,0.685685583
12/31/2006,58998110,MERGE TECHNOLOGIES INC,MRGE,V,0,COM,6.56,29279,9217343,13654227,3,6569800,80,2935300,24352723,0.045753958,0.831747088
12/31/2006,59100U10,META FINL GROUP INC,CASH,V,0,COM,29.8,2534,755512,832980,2,574294,13,355694,833775,0.272183232,0.329035122
12/31/2006,60855410,MOLEX INC,MOLX,V,0,COM,31.63,99500,24994133,33590812,2,12823994,250,6911594,59966804,0.044533367,0.602681447
12/31/2006,60855420,MOLEX INC,MOLX,V,0,CMA,27.7,84524,27444422,35951499,2,17431309,167,13176180,57244236,0.076620742,0.677254224
12/31/2006,60871R20,MOLSON COORS BREWING CO,TAP,A,0,CMB,76.44,65274,13468056,19916053,1,5252723,279,5252723,47907686,0.028193059,0.733947452
12/31/2006,60935Y10,MONEYGRAM INTL INC,MGI,A,0,COM,31.36,84050,34387703,44854321,3,26823603,199,11039820,75636835,0.059022632,0.899902855
12/31/2006,61744644,MORGAN STANLEY,MS,A,0,COM,81.43,1048877,272451630,336100773,2,191473315,875,127887564,697441570,0.050774809,0.664941237
12/31/2006,62936P10,NPS PHARMACEUTICALS INC,NPSP,V,0,COM,4.53,46220,17226644,22637783,4,15177094,87,4969670,33995611,0.065444808,0.73551733
12/31/2006,63115810,NASH FINCH CO,NAFC,V,0,COM,27.3,13385,5826973,9105572,6,6778053,110,1450948,17268581,0.038180646,1.290144266
12/31/2006,64118P10,NETLIST INC,NLST,V,0,COM,9.72,17494,2669039,4318658,0,,34,627515,6258070,0.059148076,0.357726649
12/31/2006,64156L10,NEVSUN RES LTD,NSU,B,0,COM,2.17,116289,13333900,19247081,0,,33,3726200,23871819,0.085293315,0.205280113
12/31/2006,65163910,NEWMONT MINING CORP,NEM,A,0,COM,45.15,422460,114149170,160791547,1,50338000,491,50338000,310982674,0.044978888,0.736123358
12/31/2006,65171850,NEWPARK RES INC,NR,A,0,COM,7.21,89432,31993622,45789189,3,23619110,116,10610000,77465871,0.050349523,0.866198576
12/31/2006,65440K10,99 CENTS ONLY STORES,NDN,A,0,COM,12.17,69573,22536702,29705164,3,17003358,127,6911295,45463788,0.065015047,0.653468846
12/31/2006,66774610,NORTHWEST PIPE CO,NWPX,V,0,COM,33.62,8569,2913063,4247496,4,2580063,69,901615,7340393,0.047991551,0.856621893
12/31/2006,67000610,NOVELL INC,NOVL,V,0,COM,6.2,339011,99781454,148444961,3,69796043,224,24424600,263181313,0.041814732,0.776320866
12/31/2006,67087210,OM GROUP INC,OMG,A,0,COM,45.28,29369,10292735,14664105,3,7751963,169,3102292,28563760,0.03931365,0.972581974
12/31/2006,67457P30,OCCAM NETWORKS INC,OCNW,V,0,COM,16.5,19627,2902525,4465700,0,,42,631800,5633184,0.073231712,0.287011973
12/31/2006,68212810,OMNIVISION TECHNOLOGIES INC,OVTI,V,0,COM,13.65,54858,16029065,23437174,3,12108562,156,4334400,48418945,0.034761675,0.882623227
12/31/2006,68555P10,ORBCOMM INC,ORBC,V,0,COM,8.82,36919,5812398,7374739,1,2456000,22,2456000,7748757,0.159150329,0.209885344
12/31/2006,68668810,ORMAT TECHNOLOGIES INC,ORA,A,0,COM,36.82,38101,5264948,7885086,0,,79,1677000,12498952,0.053854746,0.328047873
12/31/2006,69341920,PMA CAP CORP,PMAC,V,0,CMA,9.22,32613,12929448,18308489,4,11505618,86,3213900,27330089,0.059776897,0.838012112
12/31/2006,69357C50,PRG-SCHULTZ INTERNATIONAL IN,PRGX,V,0,COM,8,6890,2674534,3366134,3,2029734,30,925771,3980381,0.115896929,0.577704064
12/31/2006,69366A10,PSS WORLD MED INC,PSSI,V,0,COM,19.53,67705,16161695,25648633,1,4738282,148,4738282,64501586,0.025705841,0.95268571
12/31/2006,69642930,PALL CORP,PLL,A,0,COM,34.55,122412,38198490,57727585,3,28500747,262,15663778,102974558,0.047022755,0.841212937
12/31/2006,69840W10,PANERA BREAD CO,PNRA,V,0,CMA,55.91,30225,12259408,18399467,5,12259408,169,4029551,32407504,0.045025537,1.072208569
12/31/2006,70655210,PEMSTAR INC,PMTR,V,0,COM,3.85,45527,11902169,16407765,2,7543012,62,4960203,26337185,0.065440516,0.578495948
12/31/2006,71429010,PERRIGO CO,PRGO,V,0,COM,17.3,92628,29061776,38422888,3,21116212,153,9711278,67595673,0.050018665,0.72975421
12/31/2006,71713930,PHARMOS CORP,PARS,F,0,COM,1.84,25566,3460764,3745966,1,2418418,23,2418418,3956582,0.398230134,0.154759524
12/31/2006,72146710,PILGRIMS PRIDE CORP,PPC,A,0,COM,29.43,66556,17587558,24791482,2,9388537,141,5970000,42108130,0.049601819,0.632672186
