BEST_EDGAR_TICKER,AUDITOR_FKEY,AUDITOR_NAME,SIG_DATE_OF_OP_X,GOING_CONCERN,FISCAL_YEAR_OF_OP,FISCAL_YEAR_END_OP,OP_AUD_PCAOB,FTP_FILE_FKEY,FILE_DATE,FILE_SIZE
UNH,3,Deloitte & Touche LLP,20130206,0,2012,31DEC2012,1,edgar/data/731766/0000731766-13-000005.txt,2013-02-07,26 MB
UNH,3,Deloitte & Touche LLP,20120208,0,2011,31DEC2011,1,edgar/data/731766/0000731766-12-000009.txt,2012-02-09,22 MB
UNH,3,Deloitte & Touche LLP,20110210,0,2010,31DEC2010,1,edgar/data/731766/0001193125-11-030615.txt,2011-02-10,19 MB
UNH,3,Deloitte & Touche LLP,20100210,0,2009,31DEC2009,1,edgar/data/731766/0001193125-10-027229.txt,2010-02-10,5 MB
UNH,3,Deloitte & Touche LLP,20090211,0,2008,31DEC2008,1,edgar/data/731766/0001193125-09-025587.txt,2009-02-11,2 MB
UNH,3,Deloitte & Touche LLP,20080221,0,2007,31DEC2007,1,edgar/data/731766/0001193125-08-035391.txt,2008-02-21,1 MB
UNH,3,Deloitte & Touche LLP,20070305,0,2006,31DEC2006,1,edgar/data/731766/0001193125-07-046861.txt,2007-03-06,2 MB
UNH,3,Deloitte & Touche LLP,20060224,0,2005,31DEC2005,1,edgar/data/731766/0001193125-06-038949.txt,2006-02-24,1 MB
UNH,3,Deloitte & Touche LLP,20050228,0,2004,31DEC2004,1,edgar/data/731766/0001193125-05-039947.txt,2005-03-01,1 MB
UNH,3,Deloitte & Touche LLP,20040210,0,2003,31DEC2003,1,edgar/data/731766/0000950134-04-003522.txt,2004-03-15,1 MB
UNH,3,Deloitte & Touche LLP,20030123,0,2002,31DEC2002,1,edgar/data/731766/0000950134-03-004178.txt,2003-03-19,820 KB
UNH,5,Arthur Andersen LLP,20020124,0,2001,31DEC2001,0,edgar/data/731766/0000950137-02-001930.txt,2002-04-01,647 KB
UNH,5,Arthur Andersen LLP,20010202,0,2000,31DEC2000,0,edgar/data/731766/0000912057-01-505867.txt,2001-03-30,637 KB
UNH,5,Arthur Andersen LLP,20000210,0,1999,31DEC1999,0,edgar/data/731766/0000912057-00-014911.txt,2000-03-30,1 MB
UNM,2,Ernst & Young LLP,20150225,0,2014,31DEC2014,1,edgar/data/5513/0000005513-15-000010.txt,2015-02-25,49 MB
UNM,2,Ernst & Young LLP,20140226,0,2013,31DEC2013,1,edgar/data/5513/0000005513-14-000008.txt,2014-02-26,47 MB
UNM,2,Ernst & Young LLP,20130222,0,2012,31DEC2012,1,edgar/data/5513/0000005513-13-000007.txt,2013-02-22,44 MB
UNM,2,Ernst & Young LLP,20120224,0,2011,31DEC2011,1,edgar/data/5513/0000005513-12-000006.txt,2012-02-24,41 MB
UNM,2,Ernst & Young LLP,20110225,0,2010,31DEC2010,1,edgar/data/5513/0001193125-11-047064.txt,2011-02-25,35 MB
UNM,2,Ernst & Young LLP,20100226,0,2009,31DEC2009,1,edgar/data/5513/0001193125-10-042716.txt,2010-02-26,8 MB
UNM,2,Ernst & Young LLP,20090224,0,2008,31DEC2008,1,edgar/data/5513/0001193125-09-036287.txt,2009-02-24,6 MB
UNM,2,Ernst & Young LLP,20080221,0,2007,31DEC2007,1,edgar/data/5513/0001193125-08-037458.txt,2008-02-25,3 MB
UNM,2,Ernst & Young LLP,20070226,0,2006,31DEC2006,1,edgar/data/5513/0001193125-07-043039.txt,2007-03-01,2 MB
UNM,2,Ernst & Young LLP,20060228,0,2005,31DEC2005,1,edgar/data/5513/0001193125-06-044828.txt,2006-03-03,2 MB
UNM,2,Ernst & Young LLP,20050307,0,2004,31DEC2004,1,edgar/data/5513/0001193125-05-049609.txt,2005-03-14,3 MB
UNM,2,Ernst & Young LLP,20040308,0,2003,31DEC2003,1,edgar/data/5513/0001193125-04-039447.txt,2004-03-12,3 MB
UNM,2,Ernst & Young LLP,20030325,0,2002,31DEC2002,1,edgar/data/5513/0000931763-03-000772.txt,2003-03-31,3 MB
UNM,2,Ernst & Young LLP,20020321,0,2001,31DEC2001,1,edgar/data/5513/0000931763-02-000948.txt,2002-03-28,498 KB
UNM,2,Ernst & Young LLP,20010212,0,2000,31DEC2000,1,edgar/data/5513/0000931763-01-000575.txt,2001-03-28,1 MB
UNM,2,Ernst & Young LLP,20000307,0,1999,31DEC1999,1,edgar/data/5513/0000931763-00-000761.txt,2000-03-30,1 MB
URI,2,Ernst & Young LLP,20150121,0,2014,31DEC2014,1,edgar/data/1067701/0001067701-15-000006.txt,2015-01-21,31 MB
URI,2,Ernst & Young LLP,20140122,0,2013,31DEC2013,1,edgar/data/1067701/0001067701-14-000004.txt,2014-01-22,29 MB
URI,2,Ernst & Young LLP,20130123,0,2012,31DEC2012,1,edgar/data/1067701/0001067701-13-000004.txt,2013-01-23,29 MB
URI,2,Ernst & Young LLP,20120125,0,2011,31DEC2011,1,edgar/data/1067701/0001445305-12-000134.txt,2012-01-25,3 MB
URI,2,Ernst & Young LLP,20110201,0,2010,31DEC2010,1,edgar/data/1067701/0001193125-11-020326.txt,2011-02-01,2 MB
URI,2,Ernst & Young LLP,20100203,0,2009,31DEC2009,1,edgar/data/1067701/0001193125-10-020819.txt,2010-02-03,2 MB
URI,2,Ernst & Young LLP,20090223,0,2008,31DEC2008,1,edgar/data/1067701/0001193125-09-037714.txt,2009-02-26,1 MB
URI,2,Ernst & Young LLP,20080225,0,2007,31DEC2007,1,edgar/data/1067701/0001193125-08-042082.txt,2008-02-29,1 MB
URI,2,Ernst & Young LLP,20070226,0,2006,31DEC2006,1,edgar/data/1067701/0001193125-07-040088.txt,2007-02-27,1 MB
URI,2,Ernst & Young LLP,20060329,0,2005,31DEC2005,1,edgar/data/1067701/0001193125-06-070481.txt,2006-03-31,2 MB
URI,2,Ernst & Young LLP,20060329,0,2004,31DEC2004,1,edgar/data/1067701/0001193125-06-070435.txt,2006-03-31,2 MB
URI,2,Ernst & Young LLP,20040224,0,2003,31DEC2003,1,edgar/data/1067701/0001193125-04-042021.txt,2004-03-15,2 MB
URI,2,Ernst & Young LLP,20030220,0,2002,31DEC2002,1,edgar/data/1067701/0000950130-03-002528.txt,2003-03-28,3 MB
URI,2,Ernst & Young LLP,20020219,0,2001,31DEC2001,1,edgar/data/1067701/0000950130-02-002206.txt,2002-03-29,500 KB
URI,2,Ernst & Young LLP,20010223,0,2000,31DEC2000,1,edgar/data/1067701/0000950130-01-500286.txt,2001-03-22,328 KB
URI,2,Ernst & Young LLP,20000229,0,1999,31DEC1999,1,edgar/data/1067701/0000950130-00-001778.txt,2000-03-30,1 MB
UTSI,1,PricewaterhouseCoopers LLP,20140419,0,2013,31DEC2013,1,edgar/data/1030471/0001047469-14-003938.txt,2014-04-18,20 MB
UTSI,1,PricewaterhouseCoopers LLP,20130426,0,2012,31DEC2012,1,edgar/data/1030471/0001047469-13-004996.txt,2013-04-26,19 MB
UTSI,1,PricewaterhouseCoopers LLP,20120427,0,2011,31DEC2011,1,edgar/data/1030471/0001047469-12-004867.txt,2012-04-27,6 MB
UTSI,1,PricewaterhouseCoopers LLP,20110316,0,2010,31DEC2010,1,edgar/data/1030471/0001047469-11-002190.txt,2011-03-16,2 MB
UTSI,1,PricewaterhouseCoopers LLP,20100316,0,2009,31DEC2009,1,edgar/data/1030471/0001047469-10-002201.txt,2010-03-15,2 MB
UTSI,1,PricewaterhouseCoopers LLP,20090302,1,2008,31DEC2008,1,edgar/data/1030471/0001047469-09-002115.txt,2009-03-02,3 MB
UTSI,1,PricewaterhouseCoopers LLP,20080229,1,2007,31DEC2007,1,edgar/data/1030471/0001047469-08-002151.txt,2008-03-03,1 MB
UTSI,1,PricewaterhouseCoopers LLP,20071010,0,2006,31DEC2006,1,edgar/data/1030471/0001104659-07-074284.txt,2007-10-10,10 MB
UTSI,1,PricewaterhouseCoopers LLP,20060601,0,2005,31DEC2005,1,edgar/data/1030471/0001047469-06-007923.txt,2006-06-01,3 MB
UTSI,1,PricewaterhouseCoopers LLP,20050414,0,2004,31DEC2004,1,edgar/data/1030471/0001104659-05-016661.txt,2005-04-15,4 MB
UTSI,1,PricewaterhouseCoopers LLP,20040227,0,2003,31DEC2003,1,edgar/data/1030471/0001047469-04-007021.txt,2004-03-09,1 MB
UTSI,1,PricewaterhouseCoopers LLP,20030123,0,2002,31DEC2002,1,edgar/data/1030471/0001047469-03-006462.txt,2003-02-21,2 MB
UTSI,1,PricewaterhouseCoopers LLP,20020114,0,2001,31DEC2001,1,edgar/data/1030471/0001012870-02-000449.txt,2002-02-11,305 KB
UTSI,1,PricewaterhouseCoopers LLP,20010124,0,2000,31DEC2000,1,edgar/data/1030471/0000912057-01-006930.txt,2001-02-28,617 KB
VECO,2,Ernst & Young LLP,20150224,0,2014,31DEC2014,1,edgar/data/103145/0001104659-15-013387.txt,2015-02-24,18 MB
VECO,2,Ernst & Young LLP,20140228,0,2013,31DEC2013,1,edgar/data/103145/0001104659-14-014824.txt,2014-02-28,22 MB
VECO,2,Ernst & Young LLP,20131103,0,2012,31DEC2012,1,edgar/data/103145/0001047469-13-010200.txt,2013-11-04,14 MB
VECO,2,Ernst & Young LLP,20120222,0,2011,31DEC2011,1,edgar/data/103145/0001047469-12-001286.txt,2012-02-22,12 MB
VECO,2,Ernst & Young LLP,20110223,0,2010,31DEC2010,1,edgar/data/103145/0001047469-11-001284.txt,2011-02-24,1 MB
VECO,2,Ernst & Young LLP,20100224,0,2009,31DEC2009,1,edgar/data/103145/0001047469-10-001258.txt,2010-02-24,1 MB
VECO,2,Ernst & Young LLP,20090302,0,2008,31DEC2008,1,edgar/data/103145/0001047469-09-002094.txt,2009-03-02,1 MB
VECO,2,Ernst & Young LLP,20080226,0,2007,31DEC2007,1,edgar/data/103145/0001047469-08-001893.txt,2008-02-28,1 MB
VECO,2,Ernst & Young LLP,20070226,0,2006,31DEC2006,1,edgar/data/103145/0001104659-07-014739.txt,2007-02-28,2 MB
VECO,2,Ernst & Young LLP,20060227,0,2005,31DEC2005,1,edgar/data/103145/0001104659-06-013231.txt,2006-03-01,2 MB
VECO,2,Ernst & Young LLP,20050315,0,2004,31DEC2004,1,edgar/data/103145/0001047469-05-006689.txt,2005-03-16,1 MB
VECO,2,Ernst & Young LLP,20040204,0,2003,31DEC2003,1,edgar/data/103145/0001047469-04-007698.txt,2004-03-12,973 KB
VECO,2,Ernst & Young LLP,20030207,0,2002,31DEC2002,1,edgar/data/103145/0001047469-03-010605.txt,2003-03-27,874 KB
VECO,2,Ernst & Young LLP,20020207,0,2001,31DEC2001,1,edgar/data/103145/0000912057-02-011835.txt,2002-03-27,841 KB
VECO,2,Ernst & Young LLP,20010205,0,2000,31DEC2000,1,edgar/data/103145/0000912057-01-007608.txt,2001-03-14,758 KB
VG,11761,BDO USA LLP,20150213,0,2014,31DEC2014,1,edgar/data/1272830/0001272830-15-000025.txt,2015-02-13,18 MB
VG,11761,BDO USA LLP,20140213,0,2013,31DEC2013,1,edgar/data/1272830/0001272830-14-000020.txt,2014-02-13,16 MB
VG,11761,BDO USA LLP,20130213,0,2012,31DEC2012,1,edgar/data/1272830/0001272830-13-000018.txt,2013-02-13,15 MB
VG,11761,BDO USA LLP,20120216,0,2011,31DEC2011,1,edgar/data/1272830/0001272830-12-000022.txt,2012-02-16,7 MB
VG,11761,BDO USA LLP,20110216,0,2010,31DEC2010,1,edgar/data/1272830/0001193125-11-038059.txt,2011-02-17,2 MB
VG,7,BDO Seidman LLP,20100226,0,2009,31DEC2009,1,edgar/data/1272830/0001193125-10-043170.txt,2010-02-26,3 MB
VG,7,BDO Seidman LLP,20090302,0,2008,31DEC2008,1,edgar/data/1272830/0001193125-09-043745.txt,2009-03-03,1 MB
VG,7,BDO Seidman LLP,20080317,1,2007,31DEC2007,1,edgar/data/1272830/0001193125-08-059036.txt,2008-03-17,2 MB
VG,7,BDO Seidman LLP,20070416,0,2006,31DEC2006,1,edgar/data/1272830/0001193125-07-082917.txt,2007-04-17,1 MB
VG,7,BDO Seidman LLP,20060324,0,2005,31DEC2005,1,edgar/data/1272830/0001047469-06-004820.txt,2006-04-07,3 MB
VG,7,BDO Seidman LLP,20050920,0,2004,31DEC2004,1,edgar/data/1272830/0001047469-06-001567.txt,2006-02-08,1 MB
VRSN,4,KPMG LLP,20140221,0,2013,31DEC2013,1,edgar/data/1014473/0001014473-14-000006.txt,2014-02-21,13 MB
VRSN,4,KPMG LLP,20130228,0,2012,31DEC2012,1,edgar/data/1014473/0001014473-13-000006.txt,2013-02-28,14 MB
VRSN,4,KPMG LLP,20120224,0,2011,31DEC2011,1,edgar/data/1014473/0001193125-12-077600.txt,2012-02-24,11 MB
VRSN,4,KPMG LLP,20150213,0,2014,31DEC2014,1,edgar/data/1014473/0001014473-15-000011.txt,2015-02-13,12 MB
VRSN,4,KPMG LLP,20110224,0,2010,31DEC2010,1,edgar/data/1014473/0001193125-11-045196.txt,2011-02-24,7 MB
VRSN,4,KPMG LLP,20100226,0,2009,31DEC2009,1,edgar/data/1014473/0001193125-10-043162.txt,2010-02-26,6 MB
VRSN,4,KPMG LLP,20090303,0,2008,31DEC2008,1,edgar/data/1014473/0001193125-09-043713.txt,2009-03-03,2 MB
VRSN,4,KPMG LLP,20080229,0,2007,31DEC2007,1,edgar/data/1014473/0001193125-08-043862.txt,2008-02-29,2 MB
VRSN,4,KPMG LLP,20070712,0,2006,31DEC2006,1,edgar/data/1014473/0001193125-07-154202.txt,2007-07-12,4 MB
VRSN,4,KPMG LLP,20060310,0,2005,31DEC2005,1,edgar/data/1014473/0001193125-06-051312.txt,2006-03-13,2 MB
VRSN,4,KPMG LLP,20050315,0,2004,31DEC2004,1,edgar/data/1014473/0001193125-05-052424.txt,2005-03-16,2 MB
VRSN,4,KPMG LLP,20040308,0,2003,31DEC2003,1,edgar/data/1014473/0001193125-04-041888.txt,2004-03-15,1 MB
VRSN,4,KPMG LLP,20030121,0,2002,31DEC2002,1,edgar/data/1014473/0001012870-03-001482.txt,2003-03-31,2 MB
VRSN,4,KPMG LLP,20020122,0,2001,31DEC2001,1,edgar/data/1014473/0001012870-02-001292.txt,2002-03-19,372 KB
VRSN,4,KPMG LLP,20010123,0,2000,31DEC2000,1,edgar/data/1014473/0001012870-01-001360.txt,2001-03-28,347 KB
VRTS,1,PricewaterhouseCoopers LLP,20150302,0,2014,31DEC2014,1,edgar/data/883237/0001193125-15-072018.txt,2015-03-02,11 MB
VRTS,1,PricewaterhouseCoopers LLP,20140224,0,2013,31DEC2013,1,edgar/data/883237/0001193125-14-065148.txt,2014-02-24,10 MB
VRTS,1,PricewaterhouseCoopers LLP,20130301,0,2012,31DEC2012,1,edgar/data/883237/0001193125-13-087932.txt,2013-03-01,9 MB
VRTS,1,PricewaterhouseCoopers LLP,20120301,0,2011,31DEC2011,1,edgar/data/883237/0001193125-12-092136.txt,2012-03-01,3 MB
VRTS,1,PricewaterhouseCoopers LLP,20110228,0,2010,31DEC2010,1,edgar/data/883237/0001193125-11-050262.txt,2011-03-01,3 MB
VRTS,1,PricewaterhouseCoopers LLP,20100305,0,2009,31DEC2009,1,edgar/data/883237/0001193125-10-049192.txt,2010-03-08,1 MB
VRTS,1,PricewaterhouseCoopers LLP,20090409,0,2008,31DEC2008,1,edgar/data/883237/0001193125-09-076817.txt,2009-04-10,1 MB
VRTS,1,PricewaterhouseCoopers LLP,20080620,0,2007,31DEC2007,1,edgar/data/883237/0001193125-08-193484.txt,2008-09-10,2 MB
WAVX,4,KPMG LLP,20150309,1,2014,31DEC2014,1,edgar/data/919013/0001628280-15-001623.txt,2015-03-09,10 MB
WAVX,4,KPMG LLP,20140314,1,2013,31DEC2013,1,edgar/data/919013/0001047469-14-002416.txt,2014-03-14,12 MB
WAVX,4,KPMG LLP,20130318,1,2012,31DEC2012,1,edgar/data/919013/0001047469-13-002979.txt,2013-03-18,10 MB
WAVX,4,KPMG LLP,20120330,1,2011,31DEC2011,1,edgar/data/919013/0001047469-12-003681.txt,2012-03-30,4 MB
WAVX,4,KPMG LLP,20110315,1,2010,31DEC2010,1,edgar/data/919013/0001047469-11-002174.txt,2011-03-15,1 MB
WAVX,4,KPMG LLP,20100316,1,2009,31DEC2009,1,edgar/data/919013/0001047469-10-002310.txt,2010-03-16,1 MB
WAVX,4,KPMG LLP,20090316,1,2008,31DEC2008,1,edgar/data/919013/0001047469-09-002758.txt,2009-03-16,1 MB
WAVX,4,KPMG LLP,20080317,1,2007,31DEC2007,1,edgar/data/919013/0001047469-08-002953.txt,2008-03-17,1 MB
WAVX,4,KPMG LLP,20070315,1,2006,31DEC2006,1,edgar/data/919013/0001104659-07-019918.txt,2007-03-16,2 MB
WAVX,4,KPMG LLP,20060309,1,2005,31DEC2005,1,edgar/data/919013/0001104659-06-017353.txt,2006-03-16,3 MB
WAVX,4,KPMG LLP,20050315,1,2004,31DEC2004,1,edgar/data/919013/0001104659-05-011460.txt,2005-03-16,3 MB
WAVX,4,KPMG LLP,20040312,1,2003,31DEC2003,1,edgar/data/919013/0001047469-04-009162.txt,2004-03-24,1 MB
WAVX,4,KPMG LLP,20030331,1,2002,31DEC2002,1,edgar/data/919013/0001047469-03-011282.txt,2003-03-31,1 MB
WAVX,4,KPMG LLP,20020307,0,2001,31DEC2001,1,edgar/data/919013/0000912057-02-012734.txt,2002-04-01,598 KB
WAVX,4,KPMG LLP,20010223,0,2000,31DEC2000,1,edgar/data/919013/0000912057-01-506188.txt,2001-04-02,299 KB
WFT,4,KPMG LLP,20140225,0,2013,31DEC2013,1,edgar/data/1453090/0001453090-14-000019.txt,2014-02-25,23 MB
WFT,2,Ernst & Young LLP,20130304,0,2012,31DEC2012,1,edgar/data/1453090/0001453090-13-000006.txt,2013-03-04,22 MB
WFT,2,Ernst & Young LLP,20120315,0,2011,31DEC2011,1,edgar/data/1453090/0001193125-12-117415.txt,2012-03-15,33 MB
WFT,2,Ernst & Young LLP,20110308,0,2010,31DEC2010,1,edgar/data/1453090/0000950123-11-023232.txt,2011-03-08,2 MB
WFT,2,Ernst & Young LLP,20100301,0,2009,31DEC2009,1,edgar/data/1453090/0000950123-10-019083.txt,2010-03-01,14 MB
WG,1,PricewaterhouseCoopers LLP,20150331,0,2014,31DEC2014,1,edgar/data/1449732/0001628280-15-002083.txt,2015-03-31,21 MB
WG,1,PricewaterhouseCoopers LLP,20140227,0,2013,31DEC2013,1,edgar/data/1449732/0001193125-14-073497.txt,2014-02-28,13 MB
WG,1,PricewaterhouseCoopers LLP,20130306,0,2012,31DEC2012,1,edgar/data/1449732/0001193125-13-094278.txt,2013-03-07,23 MB
WG,1,PricewaterhouseCoopers LLP,20120409,0,2011,31DEC2011,1,edgar/data/1449732/0001193125-12-154999.txt,2012-04-09,12 MB
WG,6,Grant Thornton LLP,20110314,0,2010,31DEC2010,1,edgar/data/1449732/0000950123-11-025332.txt,2011-03-15,2 MB
WG,6,Grant Thornton LLP,20100311,0,2009,31DEC2009,1,edgar/data/1449732/0000950123-10-023506.txt,2010-03-11,1 MB
WG,6,Grant Thornton LLP,20090225,0,2008,31DEC2008,1,edgar/data/1449732/0001144204-09-065498.txt,2009-12-18,3 MB
WM,2,Ernst & Young LLP,20150217,0,2014,31DEC2014,1,edgar/data/823768/0000950123-15-002550.txt,2015-02-17,21 MB
WM,2,Ernst & Young LLP,20140218,0,2013,31DEC2013,1,edgar/data/823768/0001193125-14-056656.txt,2014-02-18,23 MB
WM,2,Ernst & Young LLP,20130214,0,2012,31DEC2012,1,edgar/data/823768/0001193125-13-058892.txt,2013-02-14,22 MB
WM,2,Ernst & Young LLP,20120216,0,2011,31DEC2011,1,edgar/data/823768/0001193125-12-065370.txt,2012-02-16,21 MB
WM,2,Ernst & Young LLP,20110217,0,2010,31DEC2010,1,edgar/data/823768/0000950123-11-015242.txt,2011-02-17,23 MB
WM,2,Ernst & Young LLP,20100216,0,2009,31DEC2009,1,edgar/data/823768/0000950123-10-013022.txt,2010-02-16,6 MB
WM,2,Ernst & Young LLP,20090217,0,2008,31DEC2008,1,edgar/data/823768/0000950129-09-000426.txt,2009-02-17,2 MB
WM,2,Ernst & Young LLP,20080218,0,2007,31DEC2007,1,edgar/data/823768/0000950134-08-002947.txt,2008-02-19,2 MB
WM,2,Ernst & Young LLP,20070214,0,2006,31DEC2006,1,edgar/data/823768/0000950134-07-003484.txt,2007-02-15,2 MB
WM,2,Ernst & Young LLP,20060220,0,2005,31DEC2005,1,edgar/data/823768/0000950129-06-001649.txt,2006-02-21,2 MB
WM,2,Ernst & Young LLP,20050216,0,2004,31DEC2004,1,edgar/data/823768/0000950129-05-001427.txt,2005-02-17,2 MB
WM,2,Ernst & Young LLP,20040210,0,2003,31DEC2003,1,edgar/data/823768/0000950129-04-000722.txt,2004-02-20,2 MB
WM,2,Ernst & Young LLP,20030214,0,2002,31DEC2002,1,edgar/data/823768/0000950129-03-000958.txt,2003-02-24,633 KB
WM,5,Arthur Andersen LLP,20020225,0,2001,31DEC2001,0,edgar/data/823768/0000950129-02-001250.txt,2002-03-12,508 KB
WM,5,Arthur Andersen LLP,20010307,0,2000,31DEC2000,0,edgar/data/823768/0000950129-01-001398.txt,2001-03-13,671 KB
WM,5,Arthur Andersen LLP,20000327,0,1999,31DEC1999,0,edgar/data/823768/0000950129-00-001540.txt,2000-03-30,1 MB
WMB,2,Ernst & Young LLP,20150225,0,2014,31DEC2014,1,edgar/data/107263/0000107263-15-000003.txt,2015-02-25,34 MB
WMB,2,Ernst & Young LLP,20140226,0,2013,31DEC2013,1,edgar/data/107263/0000107263-14-000003.txt,2014-02-26,30 MB
WMB,2,Ernst & Young LLP,20130227,0,2012,31DEC2012,1,edgar/data/107263/0001193125-13-080025.txt,2013-02-27,25 MB
WMB,2,Ernst & Young LLP,20120227,0,2011,31DEC2011,1,edgar/data/107263/0001193125-12-082513.txt,2012-02-28,26 MB
WMB,2,Ernst & Young LLP,20110224,0,2010,31DEC2010,1,edgar/data/107263/0000950123-11-018126.txt,2011-02-25,25 MB
WMB,2,Ernst & Young LLP,20100225,0,2009,31DEC2009,1,edgar/data/107263/0000950123-10-017267.txt,2010-02-26,8 MB
WMB,2,Ernst & Young LLP,20090223,0,2008,31DEC2008,1,edgar/data/107263/0000950134-09-003632.txt,2009-02-25,3 MB
WMB,2,Ernst & Young LLP,20080222,0,2007,31DEC2007,1,edgar/data/107263/0000950134-08-003448.txt,2008-02-26,2 MB
WMB,2,Ernst & Young LLP,20070222,0,2006,31DEC2006,1,edgar/data/107263/0000950134-07-004337.txt,2007-02-28,3 MB
WMB,2,Ernst & Young LLP,20060306,0,2005,31DEC2005,1,edgar/data/107263/0000950134-06-004636.txt,2006-03-09,2 MB
WMB,2,Ernst & Young LLP,20050308,0,2004,31DEC2004,1,edgar/data/107263/0000950134-05-004772.txt,2005-03-11,2 MB
WMB,2,Ernst & Young LLP,20040218,0,2003,31DEC2003,1,edgar/data/107263/0000950134-04-003499.txt,2004-03-15,2 MB
WMB,2,Ernst & Young LLP,20030305,0,2002,31DEC2002,1,edgar/data/107263/0000950134-03-004171.txt,2003-03-19,3 MB
WMB,2,Ernst & Young LLP,20020306,0,2001,31DEC2001,1,edgar/data/107263/0000950134-02-001868.txt,2002-03-07,4 MB
WMB,2,Ernst & Young LLP,20010228,0,2000,31DEC2000,1,edgar/data/107263/0000950134-01-002063.txt,2001-03-12,1 MB
WMB,2,Ernst & Young LLP,20000609,0,1999,31DEC1999,1,edgar/data/107263/0000950134-00-005174.txt,2000-06-21,1 MB
WR,3,Deloitte & Touche LLP,20150225,0,2014,31DEC2014,1,edgar/data/54507/0000054507-15-000006.txt,2015-02-25,35 MB
WR,3,Deloitte & Touche LLP,20140226,0,2013,31DEC2013,1,edgar/data/54507/0000054507-14-000005.txt,2014-02-26,33 MB
WR,3,Deloitte & Touche LLP,20130228,0,2012,31DEC2012,1,edgar/data/54507/0000054507-13-000010.txt,2013-02-28,34 MB
WR,3,Deloitte & Touche LLP,20120223,0,2011,31DEC2011,1,edgar/data/54507/0000054507-12-000007.txt,2012-02-23,34 MB
WR,3,Deloitte & Touche LLP,20110224,0,2010,31DEC2010,1,edgar/data/54507/0001193125-11-045500.txt,2011-02-24,10 MB
WR,3,Deloitte & Touche LLP,20100225,0,2009,31DEC2009,1,edgar/data/54507/0001193125-10-040719.txt,2010-02-25,2 MB
WR,3,Deloitte & Touche LLP,20090226,0,2008,31DEC2008,1,edgar/data/54507/0001193125-09-039435.txt,2009-02-27,1 MB
WR,3,Deloitte & Touche LLP,20080228,0,2007,31DEC2007,1,edgar/data/54507/0001193125-08-042143.txt,2008-02-29,2 MB
WR,3,Deloitte & Touche LLP,20070228,0,2006,31DEC2006,1,edgar/data/54507/0001193125-07-044064.txt,2007-03-01,1 MB
WR,3,Deloitte & Touche LLP,20060310,0,2005,31DEC2005,1,edgar/data/54507/0001193125-06-051272.txt,2006-03-13,1 MB
WR,3,Deloitte & Touche LLP,20050311,0,2004,31DEC2004,1,edgar/data/54507/0001193125-05-051319.txt,2005-03-16,2 MB
WR,3,Deloitte & Touche LLP,20040305,0,2003,31DEC2003,1,edgar/data/54507/0001193125-04-036423.txt,2004-03-08,3 MB
WR,3,Deloitte & Touche LLP,20030411,0,2002,31DEC2002,1,edgar/data/54507/0000950130-03-003187.txt,2003-04-11,2 MB
WR,5,Arthur Andersen LLP,20020327,0,2001,31DEC2001,0,edgar/data/54507/0000950130-02-002265.txt,2002-04-01,526 KB
WR,5,Arthur Andersen LLP,20010309,0,2000,31DEC2000,0,edgar/data/54507/0000950130-01-001618.txt,2001-04-02,565 KB
WR,5,Arthur Andersen LLP,20000328,0,1999,31DEC1999,0,edgar/data/54507/0000054507-00-000014.txt,2000-03-29,1 MB
XEL,3,Deloitte & Touche LLP,20150220,0,2014,31DEC2014,1,edgar/data/72903/0000072903-15-000011.txt,2015-02-20,52 MB
XEL,3,Deloitte & Touche LLP,20140221,0,2013,31DEC2013,1,edgar/data/72903/0000072903-14-000009.txt,2014-02-21,48 MB
XEL,3,Deloitte & Touche LLP,20130222,0,2012,31DEC2012,1,edgar/data/72903/0001140361-13-008903.txt,2013-02-22,40 MB
XEL,3,Deloitte & Touche LLP,20120224,0,2011,31DEC2011,1,edgar/data/72903/0001140361-12-010717.txt,2012-02-24,41 MB
XEL,3,Deloitte & Touche LLP,20110228,0,2010,31DEC2010,1,edgar/data/72903/0001140361-11-012444.txt,2011-02-28,54 MB
XEL,3,Deloitte & Touche LLP,20100226,0,2009,31DEC2009,1,edgar/data/72903/0001047469-10-001536.txt,2010-02-26,9 MB
XEL,3,Deloitte & Touche LLP,20090227,0,2008,31DEC2008,1,edgar/data/72903/0001047469-09-002013.txt,2009-02-27,3 MB
XEL,3,Deloitte & Touche LLP,20080220,0,2007,31DEC2007,1,edgar/data/72903/0001047469-08-001516.txt,2008-02-20,2 MB
XEL,3,Deloitte & Touche LLP,20070222,0,2006,31DEC2006,1,edgar/data/72903/0001104659-07-013272.txt,2007-02-23,5 MB
XEL,3,Deloitte & Touche LLP,20060224,0,2005,31DEC2005,1,edgar/data/72903/0001104659-06-012011.txt,2006-02-27,5 MB
XEL,3,Deloitte & Touche LLP,20050303,0,2004,31DEC2004,1,edgar/data/72903/0001104659-05-009425.txt,2005-03-04,5 MB
XEL,3,Deloitte & Touche LLP,20040227,0,2003,31DEC2003,1,edgar/data/72903/0000950134-04-003528.txt,2004-03-15,3 MB
XEL,3,Deloitte & Touche LLP,20030328,0,2002,31DEC2002,1,edgar/data/72903/0000950134-03-005065.txt,2003-03-31,2 MB
XEL,5,Arthur Andersen LLP,20020221,0,2001,31DEC2001,0,edgar/data/72903/0000950137-02-001868.txt,2002-03-29,1 MB
